SA22021_V1_00,SA22021_V1_00_NAME,SA22021_V1_00_NAME_ASCII,REGC2021_V1_00,REGC2021_V1_00_NAME,REGC2021_V1_00_NAME_ASCII,TA2021_V1_00,TA2021_V1_00_NAME,TA2021_V1_00_NAME_ASCII,LAND_AREA_SQ_KM,AREA_SQ_KM,Shape_Length
308600,Witherlea East,Witherlea East,18,Marlborough Region,Marlborough Region,53,Marlborough District,Marlborough District,1.37388584,1.37388584,5523.95202348
308700,Inlet Wairau River,Inlet Wairau River,18,Marlborough Region,Marlborough Region,53,Marlborough District,Marlborough District,0.0,14.42579547,75872.3423755
308800,Kaikōura Ranges,Kaikoura Ranges,13,Canterbury Region,Canterbury Region,54,Kaikoura District,Kaikoura District,2037.52944793,2037.52944793,307251.895017
308900,Kaikōura,Kaikoura,13,Canterbury Region,Canterbury Region,54,Kaikoura District,Kaikoura District,9.28272906,9.28272906,32169.1539949
309000,Karamea,Karamea,12,West Coast Region,West Coast Region,55,Buller District,Buller District,3129.17613006,3129.17613006,373488.550677
309100,Inlets Buller District,Inlets Buller District,12,West Coast Region,West Coast Region,55,Buller District,Buller District,0.0,6.35431567,35425.8349255
309200,Westport North,Westport North,12,West Coast Region,West Coast Region,55,Buller District,Buller District,8.65710158,8.65710158,25261.9268616
309300,Westport Rural,Westport Rural,12,West Coast Region,West Coast Region,55,Buller District,Buller District,90.06425587,90.06425587,66620.2519244
309400,Westport South,Westport South,12,West Coast Region,West Coast Region,55,Buller District,Buller District,2.87392481,2.87392481,8206.35982889
317700,Hawthornden,Hawthornden,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.89245545,1.89245545,7465.10753149
310000,Runanga,Runanga,12,West Coast Region,West Coast Region,56,Grey District,Grey District,4.5051542,4.5051542,17127.6444583
310100,Cobden,Cobden,12,West Coast Region,West Coast Region,56,Grey District,Grey District,3.67564649,4.048262,9290.84531491
310200,Blaketown,Blaketown,12,West Coast Region,West Coast Region,56,Grey District,Grey District,0.74298173,0.74298173,4704.08365987
310300,Greymouth Central,Greymouth Central,12,West Coast Region,West Coast Region,56,Grey District,Grey District,2.72869411,2.72869411,10150.4694023
310400,King Park,King Park,12,West Coast Region,West Coast Region,56,Grey District,Grey District,0.84243949,0.84243949,6725.54850701
310500,Marsden,Marsden,12,West Coast Region,West Coast Region,56,Grey District,Grey District,1.23888421,1.23888421,8513.91622501
310700,Rutherglen-Camerons,Rutherglen-Camerons,12,West Coast Region,West Coast Region,56,Grey District,Grey District,12.10490252,12.10490252,25092.1888885
310800,Greymouth Rural,Greymouth Rural,12,West Coast Region,West Coast Region,56,Grey District,Grey District,339.97772804,339.97772804,98417.7708376
310900,Dobson,Dobson,12,West Coast Region,West Coast Region,56,Grey District,Grey District,169.57693799,169.57693799,76284.6056292
311000,Nelson Creek,Nelson Creek,12,West Coast Region,West Coast Region,56,Grey District,Grey District,897.83707751,897.83707751,173086.295111
311500,Hokitika,Hokitika,12,West Coast Region,West Coast Region,57,Westland District,Westland District,3.90550332,3.90550332,8387.32417321
311700,Hokitika Rural,Hokitika Rural,12,West Coast Region,West Coast Region,57,Westland District,Westland District,154.13496474,154.13496474,65503.350034
311800,Waitaha,Waitaha,12,West Coast Region,West Coast Region,57,Westland District,Westland District,1499.98923661,1499.98923661,208462.299396
311900,Whataroa-Harihari,Whataroa-Harihari,12,West Coast Region,West Coast Region,57,Westland District,Westland District,1136.24601759,1136.24601759,286641.520906
312000,Hokitika Valley-Otira,Hokitika Valley-Otira,12,West Coast Region,West Coast Region,57,Westland District,Westland District,1614.48054494,1629.29597785,312818.512302
312100,Hanmer Range,Hanmer Range,13,Canterbury Region,Canterbury Region,58,Hurunui District,Hurunui District,3608.89302447,3622.43075561,431856.062105
312200,Amuri,Amuri,13,Canterbury Region,Canterbury Region,58,Hurunui District,Hurunui District,1835.62564495,1835.62564495,349188.799967
312300,Hanmer Springs,Hanmer Springs,13,Canterbury Region,Canterbury Region,58,Hurunui District,Hurunui District,4.23337844,4.23337844,10978.6102501
312400,Upper Hurunui,Upper Hurunui,13,Canterbury Region,Canterbury Region,58,Hurunui District,Hurunui District,1004.95957825,1004.95957825,205700.367232
312500,Parnassus,Parnassus,13,Canterbury Region,Canterbury Region,58,Hurunui District,Hurunui District,994.57575038,994.57575038,197780.98209
312600,Ashley Forest,Ashley Forest,13,Canterbury Region,Canterbury Region,58,Hurunui District,Hurunui District,340.57433958,340.57433958,120924.561929
312700,Omihi,Omihi,13,Canterbury Region,Canterbury Region,58,Hurunui District,Hurunui District,717.89509247,717.89509247,149889.243765
312800,Balcairn,Balcairn,13,Canterbury Region,Canterbury Region,58,Hurunui District,Hurunui District,130.57361828,130.57361828,70320.9900266
313000,Okuku,Okuku,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,834.68294955,834.68294955,174971.186709
313100,Ashley Gorge,Ashley Gorge,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,336.41427847,336.41427847,110717.436951
314400,Rangiora Central,Rangiora Central,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,0.36703646,0.36703646,4420.74965926
313300,Starvation Hill-Cust,Starvation Hill-Cust,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,181.64860457,181.64860457,69339.4475053
314500,Rangiora South West,Rangiora South West,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,0.85640238,0.85640238,4842.06713377
317800,Bishopdale North,Bishopdale North,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.36846074,1.36846074,4931.78432301
313600,West Eyreton,West Eyreton,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,114.88733597,114.88733597,65064.5399939
313700,Ashley-Sefton,Ashley-Sefton,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,86.90622894,86.90622894,45291.9634856
314600,Lilybrook,Lilybrook,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,1.26324529,1.26324529,5636.41559179
317900,Casebrook,Casebrook,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.83233344,1.83233344,6927.1018156
313800,Fernside,Fernside,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,41.47828185,41.47828185,39239.5189112
313900,Rangiora North West,Rangiora North West,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,1.99494833,1.99494833,7507.37157807
314000,Kingsbury,Kingsbury,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,2.58105848,2.58105848,8263.28535301
314100,Ashgrove,Ashgrove,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,0.66739352,0.66739352,3748.51026009
314700,Waikuku,Waikuku,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,28.739346,28.739346,29053.5295034
314800,Mandeville-Ohoka,Mandeville-Ohoka,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,40.40061501,40.40061501,28460.8075164
314900,Rangiora South East,Rangiora South East,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,2.66776421,2.66776421,7265.33254436
315000,Southbrook,Southbrook,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,2.31019456,2.31019456,9378.45932017
315100,Swannanoa-Eyreton,Swannanoa-Eyreton,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,61.77213058,61.77213058,38637.9007415
315200,Tuahiwi,Tuahiwi,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,22.70500853,22.70500853,22223.7661144
315300,Woodend,Woodend,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,3.48672391,3.48672391,9105.21045169
315900,Sovereign Palms,Sovereign Palms,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,1.91531605,1.91531605,8391.68306052
315500,Clarkville,Clarkville,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,30.14435143,30.14435143,29337.4383165
316000,Kaiapoi West,Kaiapoi West,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,0.51021674,0.51021674,2871.87109351
316100,Kaiapoi Central,Kaiapoi Central,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,1.51272036,1.51272036,6648.24335893
315600,Pegasus Bay,Pegasus Bay,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,24.56694309,24.56694309,25578.8696727
315700,Kaiapoi North West,Kaiapoi North West,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,3.5153962,3.5153962,12503.5496997
316200,Kaiapoi South,Kaiapoi South,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,0.87614956,0.87614956,4666.05997488
316300,Kaiapoi East,Kaiapoi East,13,Canterbury Region,Canterbury Region,59,Waimakariri District,Waimakariri District,5.02763981,5.02763981,13391.1231971
317000,Harewood,Harewood,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,3.79236686,3.79236686,9353.72228276
316600,Yaldhurst,Yaldhurst,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,12.10661904,12.10661904,24118.4431568
317100,Brooklands-Spencerville,Brooklands-Spencerville,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,7.24724008,7.24724008,25407.5903839
317200,Styx,Styx,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,32.71289834,32.71289834,33381.0136529
317300,Belfast East,Belfast East,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,2.88349832,2.88349832,9079.65308487
317400,Northwood,Northwood,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.45238804,1.45238804,5715.75660926
316800,Clearwater,Clearwater,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,5.71774961,5.71774961,16125.2771978
316900,Belfast West,Belfast West,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,3.09806974,3.09806974,9097.82646569
318200,Islington,Islington,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.77902268,1.77902268,6309.01755845
318300,Burnside Park,Burnside Park,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.33883072,1.33883072,6455.09493015
318400,Marshland,Marshland,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,10.105191,10.105191,18323.2197192
318500,Avonhead North,Avonhead North,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.63463917,0.63463917,3201.72515372
318600,Redwood North,Redwood North,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.09252657,1.09252657,4916.45547526
318700,Broomfield,Broomfield,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.99864686,0.99864686,4250.64353228
318800,Redwood West,Redwood West,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.81581442,0.81581442,4282.07625946
318900,Avonhead West,Avonhead West,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.61397695,0.61397695,3555.24587783
319000,Bishopdale South,Bishopdale South,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.70451597,0.70451597,3748.87975098
319900,Bryndwr North,Bryndwr North,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.0907014,1.0907014,4514.99951167
319100,Islington-Hornby Industrial,Islington-Hornby Industrial,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,7.16366687,7.16366687,14675.5943214
319200,Burnside,Burnside,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.3619679,1.3619679,5620.10204512
319300,Hei Hei,Hei Hei,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.2426772,1.2426772,5164.49035431
319400,Papanui North,Papanui North,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.59939607,0.59939607,4342.79298045
319500,Avonhead East,Avonhead East,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.8351918,0.8351918,3686.3400362
320000,Northlands (Christchurch City),Northlands (Christchurch City),13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.62844125,0.62844125,5083.30205816
320100,Papanui West,Papanui West,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.00167652,1.00167652,4674.21606676
320200,Ilam North,Ilam North,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.23178205,1.23178205,7276.05321879
320300,Hornby West,Hornby West,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.74485755,0.74485755,4137.33282604
320400,Hornby Central,Hornby Central,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,2.27023633,2.27023633,8145.98079519
320500,Northcote (Christchurch City),Northcote (Christchurch City),13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.67623712,1.67623712,6919.44653654
320600,Jellie Park,Jellie Park,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.31125294,1.31125294,5380.98221095
320700,Ilam South,Ilam South,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.91177466,0.91177466,5496.51630367
320800,Bryndwr South,Bryndwr South,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.90574674,0.90574674,5168.19656592
320900,Papanui East,Papanui East,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.82895999,0.82895999,3846.98989788
321000,Sockburn North,Sockburn North,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.23971806,1.23971806,5027.50566591
321100,Hornby South,Hornby South,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.36581602,1.36581602,5539.93642098
321200,Ilam University,Ilam University,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.22716655,1.22716655,5392.31177651
321300,Prestons,Prestons,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,3.98307589,3.98307589,10465.573151
321400,Strowan,Strowan,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.43506914,1.43506914,4825.40479851
321500,Fendalton,Fendalton,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.92187576,0.92187576,4473.45190806
321600,Waitikiri,Waitikiri,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.85082241,1.85082241,8476.79085815
321700,Mairehau North,Mairehau North,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,2.2166475,2.2166475,6866.30983316
321800,Bush Inn,Bush Inn,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.83923853,0.83923853,4553.65108951
321900,Awatea North,Awatea North,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.01999116,1.01999116,5902.90080191
322100,Malvern,Malvern,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.99003966,0.99003966,4605.84349829
322200,Rutland,Rutland,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.98657506,0.98657506,4071.88858574
322300,Sockburn South,Sockburn South,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,2.48674998,2.48674998,8018.0759755
322400,Deans Bush,Deans Bush,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.25176701,1.25176701,4723.72790808
323100,Mairehau South,Mairehau South,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.38628178,1.38628178,5019.49478505
322500,Wigram North,Wigram North,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.7677582,0.7677582,4448.5144598
322600,Holmwood,Holmwood,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.12950937,1.12950937,4727.12676782
322800,Wigram West,Wigram West,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.45881382,0.45881382,3132.00781186
322900,Awatea South,Awatea South,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.51152038,1.51152038,5345.72649105
323000,Merivale,Merivale,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.10530364,1.10530364,4632.61513075
323200,Mona Vale,Mona Vale,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.5477468,0.5477468,4314.194167
323300,Riccarton West,Riccarton West,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.62319044,0.62319044,3163.84134238
323400,Shirley West,Shirley West,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.63080289,1.63080289,6080.18788785
323500,Middleton,Middleton,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.90127118,1.90127118,6749.75415051
323600,Wigram South,Wigram South,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.39907137,0.39907137,2959.8929363
323800,St Albans North,St Albans North,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.63729003,0.63729003,3263.48464809
324000,Travis Wetlands,Travis Wetlands,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,2.54934108,2.54934108,7890.66866426
324100,Wigram East,Wigram East,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.31144402,0.31144402,2524.30275152
324200,Riccarton Central,Riccarton Central,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.39834822,0.39834822,5023.39009799
324300,Oaklands West,Oaklands West,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.70046577,1.70046577,7400.02526149
324400,Riccarton South,Riccarton South,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.54475455,0.54475455,3573.15996682
325600,Burwood,Burwood,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.20979928,1.20979928,6085.56762181
324500,Halswell West,Halswell West,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,6.36631901,6.36631901,12013.4387889
324600,Shirley East,Shirley East,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.69660978,1.69660978,6398.19226059
324700,Broken Run,Broken Run,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.4224295,0.4224295,3132.50114803
324800,St Albans East,St Albans East,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.67550283,0.67550283,3295.43718355
324900,Hagley Park,Hagley Park,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,2.1906318,2.1906318,6211.50432329
325000,Hillmorton,Hillmorton,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,2.91663436,2.91663436,7779.07154839
325100,Parklands,Parklands,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.80334929,1.80334929,5670.28299954
325300,Edgeware,Edgeware,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.01426961,1.01426961,4242.78469516
325400,Aidanfield,Aidanfield,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.68180478,1.68180478,6271.88552264
325700,Christchurch Central-West,Christchurch Central-West,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.69261485,0.69261485,4607.5597517
325800,Christchurch Central-North,Christchurch Central-North,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.77783842,0.77783842,4680.48501509
325900,Richmond North (Christchurch City),Richmond North (Christchurch City),13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.16633834,1.16633834,4723.03349896
326000,Waimairi Beach,Waimairi Beach,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.5812741,0.5812741,3931.74275718
326100,Addington West,Addington West,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.55813509,0.55813509,4337.95968664
326300,Oaklands East,Oaklands East,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.3006342,1.3006342,5487.62772912
326400,Addington North,Addington North,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.43431408,0.43431408,4223.26801317
326500,Dallington,Dallington,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.84120136,0.84120136,4789.793529
326600,Christchurch Central,Christchurch Central,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.71392867,0.71392867,4683.53663199
326700,Hoon Hay West,Hoon Hay West,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.07523139,1.07523139,4673.14009582
327300,Halswell North,Halswell North,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,2.60858354,2.60858354,6641.22683474
326800,Richmond South (Christchurch City),Richmond South (Christchurch City),13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.80285146,0.80285146,3975.13813449
326900,Spreydon West,Spreydon West,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.02698731,1.02698731,4031.23689827
327000,Christchurch Central-East,Christchurch Central-East,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.7134049,0.7134049,3977.24324821
327100,Christchurch Central-South,Christchurch Central-South,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.250479,1.250479,6785.79515562
327200,North Beach,North Beach,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.98904154,1.98904154,5907.04958423
327400,Addington East,Addington East,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.56803048,0.56803048,3922.53463265
327500,Avondale (Christchurch City),Avondale (Christchurch City),13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.26093104,1.26093104,5727.85835219
327600,Spreydon North,Spreydon North,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.21379294,1.21379294,4684.42873151
327700,Hoon Hay East,Hoon Hay East,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.8228871,1.8228871,5936.65874544
327800,Avonside,Avonside,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.81030605,0.81030605,4962.35172921
327900,Linwood West,Linwood West,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.07764907,1.07764907,4633.73057979
328000,Halswell South,Halswell South,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.7809152,1.7809152,8872.72717253
328100,Sydenham Central,Sydenham Central,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.21275693,1.21275693,4677.31302024
328200,Spreydon South,Spreydon South,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.72390112,0.72390112,3528.27795095
328300,Rawhiti,Rawhiti,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.93540616,1.93540616,7695.42298696
328400,Wainoni,Wainoni,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.50391276,1.50391276,6018.81319864
328700,Sydenham West,Sydenham West,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.48794338,0.48794338,3276.72368153
328800,Lancaster Park,Lancaster Park,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.11558368,1.11558368,6188.15220028
328900,Phillipstown,Phillipstown,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.9334353,0.9334353,4191.83776821
329200,Somerfield West,Somerfield West,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.18118102,1.18118102,5008.81146315
329000,Kennedys Bush,Kennedys Bush,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,12.00589281,12.00589281,28506.0353751
329100,Somerfield East,Somerfield East,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.22917186,1.22917186,4500.79264628
333300,Akaroa Harbour,Akaroa Harbour,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,162.1281907,162.1281907,150560.522023
329300,Linwood East,Linwood East,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.91202453,0.91202453,5088.60771076
329400,Sydenham North,Sydenham North,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.48374012,0.48374012,3439.0579617
329500,Hoon Hay South,Hoon Hay South,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.79559431,0.79559431,4793.6726097
329700,Sydenham South,Sydenham South,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.5542499,0.5542499,3096.4651321
329800,Bexley,Bexley,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.8988086,0.8988086,4036.38132029
329900,Waltham,Waltham,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.5871088,0.5871088,3457.10749924
333400,Inlet Akaroa Harbour,Inlet Akaroa Harbour,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.0,44.37442825,65685.9184474
330000,Westmorland,Westmorland,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,5.55759996,5.55759996,16940.3844629
330300,Cashmere West,Cashmere West,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,2.38117808,2.38117808,10141.4774581
330500,Ensors,Ensors,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.87364424,0.87364424,4022.58959838
330600,Beckenham,Beckenham,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.87659434,0.87659434,4330.71852212
330700,Bromley North,Bromley North,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,6.23194694,6.23194694,11760.9056518
342800,Waimate East,Waimate East,13,Canterbury Region,Canterbury Region,66,Waimate District,Waimate District,2.60480769,2.60480769,9447.21909531
330800,St Martins,St Martins,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.0456751,1.0456751,5748.02057604
330900,Opawa,Opawa,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.81402411,0.81402411,4023.53007744
331000,Woolston West,Woolston West,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,0.51495309,0.51495309,3713.16646451
331100,Woolston East,Woolston East,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.2754992,1.2754992,5175.30960113
342900,Oceanic Chatham Islands,Oceanic Chatham Islands,99,Area Outside Region,Area Outside Region,67,Chatham Islands Territory,Chatham Islands Territory,0.0,12583.838224,856128.279899
343000,Chatham Islands,Chatham Islands,99,Area Outside Region,Area Outside Region,67,Chatham Islands Territory,Chatham Islands Territory,793.87243963,993.850996,359785.531676
331200,Huntsbury,Huntsbury,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.36519246,1.36519246,6406.79244434
331300,Cashmere East,Cashmere East,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,2.33093321,2.33093321,8113.72244157
331400,Hillsborough (Christchurch City),Hillsborough (Christchurch City),13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,1.64399524,1.64399524,9170.72775425
334800,Rolleston Izone,Rolleston Izone,13,Canterbury Region,Canterbury Region,62,Selwyn District,Selwyn District,2.43314916,2.43314916,7322.91505798
343100,Aviemore,Aviemore,13,Canterbury Region,Canterbury Region,68,Waitaki District,Waitaki District,3483.6819373,3532.64534133,426108.220686
343200,Inland water Lake Ōhau,Inland water Lake Ohau,13,Canterbury Region,Canterbury Region,68,Waitaki District,Waitaki District,0.0,59.58428134,45352.7571162
331500,Woolston South,Woolston South,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,2.40401821,2.40401821,7710.64187543
331700,South New Brighton,South New Brighton,13,Canterbury Region,Canterbury Region,60,Christchurch City,Christchurch City,2.7670919,2.7670919,12048.0057205
